Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
106,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bse-nse-holidays-in-2024-investors-to-enjoy-4-long-weekends-in-first-three-months/articleshow/106592174.cms,Infosys,Economics,Positive,0.4,0.147,0,"BSE, NSE holidays in 2024: Investors to enjoy 4 long"
107,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/chip-giant-tsmc-helps-power-taiwans-stock-index-to-record-high/articleshow/107705963.cms,Infosys,Economics,Positive,0.4,0.233,0,Chip giant TSMC helps power Taiwan's stock index to record
108,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/clsa-downgrade-of-tcs-hcl-tech-sparks-selloff-in-it-stocks/articleshow/108228875.cms,Infosys,Economics,Positive,0.475,0.156,0,"CLSA downgrade of TCS, HCL Tech sparks selloff in IT"
109,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/d-street-almost-recoups-poll-surprise-losses/articleshow/110780880.cms,Infosys,Economics,Positive,0.475,0.235,0,D-Street almost recoups poll surprise losses
110,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/does-earnings-growth-justify-investment-in-small-midcap-stocks/articleshow/107845441.cms,Infosys,Economics,Positive,0.4,0.214,0,Does earnings growth justify investment in small & midcap stocks?
111,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/edelweiss-alternatives-lends-rs-700-cr-to-vatika-hotels-to-refinance-existing-debt/articleshow/107804943.cms,Infosys,Economics,Positive,0.4,0.233,0,Edelweiss Alternatives lends Rs 700 cr to Vatika Hotels to
112,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/eternal-surpasses-2-tata-group-firms-in-market-cap-enters-nifty50s-top-25-club/articleshow/123918033.cms,Infosys,Economics,Positive,0.4,0.16,0,"Eternal surpasses 2 Tata Group firms in market cap, sets"
113,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fiis-dumped-rs-7k-crore-worth-paytm-shares-before-rbi-ban-look-what-else-they-sold/articleshow/107678789.cms,Infosys,Economics,Positive,0.4,0.162,0,FIIs dumped Rs 7K-crore worth Paytm shares before RBI ban.
114,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fiis-pull-out-rs-80000-crore-from-10-bluechip-stocks-but-the-selling-may-finally-be-getting-over/articleshow/125289481.cms,Infosys,Economics,Positive,0.475,0.146,0,"FIIs pull out Rs 80,000 crore from 10 bluechip stocks"
115,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/future-enterprises-lenders-appoint-pwc-as-sale-advisor/articleshow/106527770.cms,Infosys,Economics,Positive,0.4,0.233,0,Future enterprises' lenders appoint PwC as sale advisor
116,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/global-interest-rates-may-have-peaked-inflation-target-a-prolonged-journey-rbi/articleshow/107865144.cms,Infosys,Economics,Positive,0.475,0.076,0,Global interest rates may have peaked: RBI report
117,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/has-muhurat-trading-set-the-tone-for-a-bullish-samvat-2082/articleshow/124731477.cms,Infosys,Economics,Positive,0.475,0.231,0,Has Muhurat trading set the tone for a bullish Samvat
118,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/heavyweights-lag-but-new-leaders-give-wings-to-rally/articleshow/107834789.cms,Infosys,Economics,Positive,0.475,0.218,0,"Heavyweights lag, but new leaders give wings to rally"
119,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-ubs-upgrades-infosys-downgrades-wipro-jpmorgan-upgrades-tcs/articleshow/106532187.cms,Infosys,Economics,Positive,0.475,0.041,0,Hot Stocks: UBS upgrades Infosys & downgrades Wipro; JPMorgan upgrades
120,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-buyback-cheers-market-but-tax-bite-looms-for-investors/articleshow/123889488.cms,Infosys,Economics,Positive,0.475,0.194,0,"Market cheers Infosys buyback, but tax bite looms for investors"
121,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-caught-in-buyback-vs-ai-tangle-whats-beneficial-for-its-26-lakh-shareholders/articleshow/123914132.cms,Infosys,Economics,Positive,0.475,0.069,0,Infosys caught in buyback vs AI tangle: What's beneficial for
122,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-shares-in-focus-after-promoters-opt-out-of-rs-18000-crore-share-buyback/articleshow/124751478.cms,Infosys,Economics,Positive,0.475,0.092,0,Infosys shares rise 4% after promoters opt out of Rs
123,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/infosys-vs-tcswho-felt-winter-chills-stronger-than-the-other-in-q3/articleshow/106501482.cms,Infosys,Economics,Positive,0.475,0.062,0,Infosys vs TCS: Who felt winter chills stronger than the
124,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/investors-wealth-climbs-rs-21-lakh-cr-in-two-days-of-stock-market-recovery/articleshow/110773422.cms,Infosys,Economics,Positive,0.475,0.202,0,Investors' wealth climbs Rs 21 lakh cr in two days
125,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-giants-add-22-billion-to-market-cap-in-just-2-days/articleshow/106862587.cms,Infosys,Economics,Positive,0.55,0.084,0,IT giants add $22 billion to market cap in just
126,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/japans-mizuho-aims-to-remain-a-top-10-global-investment-bank/articleshow/107866699.cms,Infosys,Economics,Positive,0.4,0.233,0,Japan's Mizuho aims to remain a top 10 global investment
127,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/lack-of-ai-is-reducing-indian-software-stocks-heft-as-tech-bets/articleshow/110193228.cms,Infosys,Economics,Positive,0.4,0.228,0,AI-led tech craze leaves mega Indian software stocks in the
128,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/large-caps-likely-to-outperform-broader-market-analysts/articleshow/108188642.cms,Infosys,Economics,Positive,0.475,0.201,0,Large caps likely to outperform broader market: Analysts
129,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-7-of-top-10-most-valued-firms-jumps-by-rs-1-55-lakh-cr-reliance-tcs-shine/articleshow/124823225.cms,Infosys,Economics,Positive,0.475,0.121,0,M-cap of 7 of top-10 most valued firms jumps by
130,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-nine-of-top-10-most-valued-firms-jumps-rs-2-89-lakh-crore-reliance-biggest-winner/articleshow/111375859.cms,Infosys,Economics,Positive,0.475,0.127,0,M-cap of nine of top-10 most valued firms jumps Rs
131,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-outlook-fed-meet-fii-action-among-8-factors-to-impact-sensex-nifty-this-week/articleshow/123878125.cms,Infosys,Economics,Negative,0.475,0.094,0,"Market Outlook: Fed meet, FII action among 8 factors to"
132,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-outlook-stock-picks-anand-james-guide-for-the-week/articleshow/123878447.cms,Infosys,Economics,Positive,0.475,0.164,0,Market outlook & stock picks: Anand James’ guide for the
133,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-sensex-and-nifty-end-flat-as-profit-taking-caps-d-st-rally-near-record-highs/articleshow/125635339.cms,Infosys,Economics,Positive,0.475,0.204,0,Market Wrap: Sensex and Nifty end flat as profit-taking caps
134,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-4-most-valued-firms-jumps-rs-2-18-lakh-cr-lic-sbi-lead-gainers/articleshow/107597902.cms,Infosys,Economics,Positive,0.475,0.146,0,Mcap of 4 most valued firms jumps Rs 2.18 lakh
135,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-5-of-top-10-firms-tanks-rs-2-23-lakh-crore-reliance-lic-biggest-laggards/articleshow/108562649.cms,Infosys,Economics,Positive,0.475,0.127,0,Mcap of 5 of top 10 firms tanks Rs 2.23
136,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-7-of-top-10-most-valued-firms-surges-rs-1-28-lakh-cr-ril-airtel-biggest-gainers/articleshow/125517544.cms,Infosys,Economics,Positive,0.475,0.123,0,Mcap of 7 of top-10 most valued firms surges Rs
137,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mcap-of-six-most-valued-firms-plunge-by-rs-71414-cr-lic-and-tcs-biggest-laggards/articleshow/107790926.cms,Infosys,Economics,Positive,0.475,0.167,0,"Six of top 10 companies take a Rs 71,414-crore hit"
138,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/nifty-hits-fresh-record-high-holds-22200-level-on-gains-in-banking-auto-stocks/articleshow/107869450.cms,Infosys,Economics,Positive,0.475,0.126,0,"Nifty hits fresh record high, holds 22,200 level on gains"
139,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/niftys-stealth-8-day-rally-are-bulls-loading-up-for-an-explosive-breakout-monday-onwards/articleshow/123878428.cms,Infosys,Economics,Positive,0.475,0.143,0,Nifty's stealth 8-day rally: Are bulls loading up for an
140,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/philippines-stock-exchange-halts-trading/articleshow/106499754.cms,Infosys,Economics,Positive,0.4,0.233,0,Philippines stock exchange halts trading
141,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/q1-earnings-fii-action-among-8-factors-thatll-steer-d-street-this-week/articleshow/122793340.cms,Infosys,Economics,Negative,0.475,0.078,0,"Q1 earnings, FII action among 8 factors that’ll steer D-Street"
142,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/rbl-bankemirates-nbd-deal-set-to-close-in-58-months/articleshow/124697416.cms,Infosys,Economics,Positive,0.4,0.198,0,RBL Bank–Emirates NBD deal set to close in 5–8 months
143,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ready-for-samvat-2082-over-50-stock-ideas-from-top-brokerages-to-keep-your-portfolios-in-good-wealth/articleshow/124719132.cms,Infosys,Economics,Positive,0.475,0.194,0,Ready for Samvat 2082? Over 50 stock ideas from top
144,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/reliance-industries-becomes-first-indian-stock-to-cross-rs-20-lakh-crore-market-cap/articleshow/107649534.cms,Infosys,Economics,Positive,0.475,0.144,0,Reliance Industries becomes first Indian stock to cross Rs 20
145,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ril-turns-bigger-than-mcdonalds-netflix-as-mukesh-ambani-fuelling-indias-1-trillion-dream/articleshow/107712426.cms,Infosys,Economics,Positive,0.475,0.175,0,"RIL turns bigger than McDonald's, Netflix as Mukesh Ambani fuelling"
146,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sebi-allows-jane-street-to-restart-trading-report/articleshow/122805681.cms,Infosys,Economics,Positive,0.4,0.127,0,Jane Street gets Sebi nod to resume trading in Indian
147,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-climbs-300-points-tracking-global-peers-nifty-reclaims-22k/articleshow/107739907.cms,Infosys,Economics,Positive,0.475,0.093,0,"Sensex climbs 300 points tracking global peers, Nifty reclaims 22K"
148,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-drops-200-points-as-global-markets-tumble-nifty-nears-21600/articleshow/106501294.cms,Infosys,Economics,Positive,0.475,0.151,0,Sensex drops 400 points as global markets tumble; Nifty below
149,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-falls-150-points-on-weak-cues-from-asian-peers-nifty-below-22100/articleshow/107838857.cms,Infosys,Economics,Positive,0.4,0.215,0,Sensex falls 150 points on weak cues from Asian peers;
150,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-falls-600-points-7-reasons-why-bulls-are-having-a-second-thought-on-2nd-day-of-2024/articleshow/106478496.cms,Infosys,Economics,Positive,0.4,0.131,0,Sensex gives up 72K. 7 reasons why bulls had a
151,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-hits-fresh-high-nifty-tops-22500-as-record-run-on-d-street-continues/articleshow/108284506.cms,Infosys,Economics,Positive,0.475,0.154,0,"Sensex hits fresh high, Nifty tops 22,500 as record run"
152,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-350-points-nifty-tops-22300-as-us-inflation-data-spurs-rate-cut-hopes/articleshow/110164391.cms,Infosys,Economics,Positive,0.55,0.171,0,"Sensex jumps 350 points, Nifty tops 22,300 as US inflation"
153,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-over-300-pts-nifty-top-25400-on-fed-rate-cut-boost/articleshow/123962681.cms,Infosys,Economics,Positive,0.55,0.155,0,"Sensex jumps over 300 pts, Nifty50 tops 25,400 on Fed"
154,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nears-record-high-jumps-600-points-nifty-tops-26000-on-earnings-optimism/articleshow/124752435.cms,Infosys,Economics,Positive,0.55,0.21,0,"At 52-week high! Sensex surges 800 points, Nifty tops 26,050"
155,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-open-on-a-flat-note-ahead-of-key-inflation-data/articleshow/107614266.cms,Infosys,Economics,Positive,0.475,0.199,0,Losses in bank stocks drag Sensex 400 points lower; Nifty
156,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-snap-4-day-winning-run-dragged-by-bajaj-twins-it-slides/articleshow/108235736.cms,Infosys,Economics,Positive,0.475,0.134,0,"Sensex, Nifty snap 4-day winning run dragged by Bajaj twins;"
157,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-rallies-for-4th-straight-session-jumps-376-points-nifty-above-22k/articleshow/107753457.cms,Infosys,Economics,Positive,0.475,0.148,0,Investors richer by over Rs 2 lakh crore as Sensex
158,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-resumes-rally-after-2-day-break-jumps-300-points-nifty-above-21600/articleshow/106531569.cms,Infosys,Economics,Negative,0.55,0.06,0,"Sensex resumes rally after 2-day break, jumps 300 points; Nifty"
159,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-skyrockets-1300-points-rate-sensitive-stocks-surge-up-to-8-post-rbi-policy-decision/articleshow/110787499.cms,Infosys,Economics,Positive,0.475,0.119,0,"Sensex hits fresh all-time high, surges 1,619 points; rate-sensitive stocks"
