Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
406,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-nifty-near-flatline-fii-sell-offs-weak-earnings-outlook-weigh-on-markets-12839921.html,Persistent Systems,Geopolitics,Positive,0.275,0.186,0,"Sensex, Nifty near flatline; FII sell-offs, weak earnings outlook weigh"
407,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/top-gainers-and-losers-today-stocks-that-moved-the-most-on-february-28-12953217.html,Persistent Systems,NVIDIA,Neutral,0.575,1.0,0,Top gainers and losers today: Stocks that moved the most
408,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/altimetrik-appoints-gurvinder-sahni-as-cmo-to-accelerate-ai-ecosystem-13114410.html,Persistent Systems,OpenAI,Positive,0.375,0.052,0,Altimetrik appoints Gurvinder Sahni as CMO to accelerate AI ecosystem
409,moneycontrol.com,https://www.moneycontrol.com/news/opinion/acqui-hiring-the-strategic-shortcut-to-ai-talent-and-innovation-13301986.html,Persistent Systems,OpenAI,Negative,0.2,0.112,0,Acqui-Hiring: The strategic shortcut to AI talent and innovation
410,moneycontrol.com,https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-weekender-why-consumers-have-turned-penny-pinchers-12884968.html,Persistent Systems,gold silver copper,Positive,0.5,0.15,0,Moneycontrol Pro Weekender | Why consumers have turned penny-pinchers
411,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/it-q1-earnings-preview-from-gen-ai-to-hiring-trends-five-key-factors-to-watch-13243630.html,Persistent Systems,gold silver copper,Positive,0.275,0.164,0,IT Q1 earnings preview: From Gen AI to hiring trends
412,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-metal-realty-stocks-tumble-up-to-4-as-trump-s-tariffs-fomc-meet-outcome-weigh-13355880.html,Persistent Systems,gold silver copper,Negative,0.275,0.141,0,"IT, metal, realty stocks tumble up to 4% as Trump's"
413,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/moneycontrol-pro-weekender-having-your-cake-and-eating-it-too-12709220.html,Persistent Systems,gold silver copper,Positive,0.4,0.122,0,Moneycontrol Pro Weekender | Having your cake and eating it
414,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/nifty-it-sheds-2-ahead-of-fed-outcome-tcs-tech-mahindra-hcl-tech-worst-performers-12969011.html,Persistent Systems,gold silver copper,Positive,0.275,0.058,0,"Nifty IT sheds 2% ahead of Fed outcome; TCS, Tech"
415,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-23-07-2025-liveblog-13310616.html,Persistent Systems,gold silver copper,Positive,0.375,0.091,0,"Closing Bell: Nifty above 25,200, Sensex jumps 540 pts; auto,"
416,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-radar-hyundai-motor-india-bajaj-housing-finance-union-bank-ola-electric-epigral-balu-forge-in-focus-on-tuesday-12847156.html,Persistent Systems,gold silver copper,Positive,0.275,0.122,0,"Stock Radar: Hyundai Motor India, Bajaj Housing Finance, Union Bank,"
417,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/taking-stock-market-gains-for-second-session-sensex-up-560-points-nifty-above-22300-12694051.html,Persistent Systems,gold silver copper,Neutral,0.5,1.0,0,Taking Stock: Market gains for second session; Sensex up 560
418,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-15-things-to-know-before-opening-bell-28-12696701.html,Persistent Systems,gold silver copper,Negative,0.3,0.087,0,Trade setup for Tuesday: 15 things to know before opening
419,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/brokers-call-persistent-systems-buy/article68787147.ece,Persistent Systems,AI,Positive,0.375,0.163,0,Broker’s call: Persistent Systems (Buy)
420,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/four-investment-themes-to-watch-out-for-in-2026/article70440353.ece,Persistent Systems,AI,Positive,0.375,0.092,0,Four investment themes to watch out for in 2026
421,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/persistent-systems-launches-ai-powered-data-solution-iaura/article68148801.ece,Persistent Systems,AI,Positive,1.0,0.26,0,Persistent Systems launches AI-powered data solution iAURA
422,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-6-november-2024/article68832948.ece,Persistent Systems,AI,Positive,0.55,0.149,0,"Stock Market Highlights November 6, 2024: Sensex gains 901 pts,"
423,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-24-december-2024/article69019051.ece,Persistent Systems,AI,Positive,0.75,0.098,0,"Stock Market Updates 24 December 2024: Sensex, Nifty settle marginally"
424,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,AI,Positive,0.475,0.099,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
425,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,AI,Positive,0.475,0.099,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
426,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Persistent Systems,AI,Positive,0.35,0.118,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
427,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,AI,Positive,0.3,0.205,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
428,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-march-2024/article67968817.ece,Persistent Systems,AI,Positive,0.4,0.11,0,"Share Market Highlights 20 March 2024: Sensex, Nifty rebound led"
429,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-24th-february-2025/article69254304.ece,Persistent Systems,AI,Positive,0.475,0.131,0,Share Market Highlights 24th February 2025: Markets bleed: Sensex tanks
430,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/hexaware-technologies-ipo-gmp-day-2-live-updates/article69209671.ece,Persistent Systems,AI,Positive,0.5,0.219,0,Hexaware Technologies IPO GMP Day 2 Updates: IPO subscribed 15%
431,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/indian-it-stocks-live-tcs-infosys-wipro-tech-mahindra-hcltech-cts-share-price-live-updates/article69411332.ece,Persistent Systems,AI,Neutral,0.475,0.91,0,"IT Stocks Updates: IT majors Wipro, Tech Mahindra, HCL, TCS,"
432,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/persistent-systems-launches-ai-platform-for-software-development-stocks-dip/article68768223.ece,Persistent Systems,AI,Neutral,1.0,1.0,0,"Persistent Systems launches AI platform for software development, stocks dip"
433,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/q1-results-2025-infosys-tata-consumer-products-dr-reddy-bajaj-housing-finance-force-motors-aditya-birla-dixon-paytm-zee-q1-result-live-updates-23-july-2025/article69845215.ece,Persistent Systems,AI,Positive,0.55,0.121,0,Q1 Results Highlights 23 July 2025: Force Motors posts 53%
434,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,AI,Positive,0.475,0.141,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
435,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,AI,Positive,0.475,0.141,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
436,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/big-story/icici-prudential-multi-asset-canara-robeco-large-cap-sbi-balanced-advantage-nippon-india-small-cap-motilal-oswal-midcap-five-funds-to-consider-this-diwali-for-long-term-investing/article70172655.ece,Persistent Systems,AI,Positive,0.275,0.261,0,"ICICI Prudential Multi-Asset, Canara Robeco Large Cap, SBI Balanced Advantage,"
437,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,AI,Positive,0.3,0.158,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
438,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,AI,Positive,0.3,0.158,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
439,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/personal-finance/fundamental-investing-the-premium-in-stocks-for-being-consistent/article69214438.ece,Persistent Systems,AI,Positive,0.2,0.126,0,The Premium for Being Consistent
440,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/four-investment-themes-to-watch-out-for-in-2026/article70440353.ece,Persistent Systems,Economics,Negative,0.275,0.061,0,Four investment themes to watch out for in 2026
441,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/mid-market-update-markets-consolidate-ahead-of-fed-meeting-it-stocks-drag/article68655071.ece,Persistent Systems,Economics,Neutral,0.2,0.737,0,Mid-market update: Markets consolidate ahead of Fed meeting; IT stocks
442,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-end-marginally-lower-ahead-of-christmas-trent-shriram-finance-gain/article70433461.ece,Persistent Systems,Economics,Negative,0.55,0.131,0,"Sensex, Nifty end marginally lower ahead of Christmas holiday; Trent,"
443,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-6-november-2024/article68832948.ece,Persistent Systems,Economics,Positive,0.55,0.116,0,"Stock Market Highlights November 6, 2024: Sensex gains 901 pts,"
444,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-24-december-2024/article69019051.ece,Persistent Systems,Economics,Positive,0.475,0.1,0,"Stock Market Updates 24 December 2024: Sensex, Nifty settle marginally"
445,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,Economics,Positive,0.475,0.104,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
446,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,Economics,Positive,0.475,0.104,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
447,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Persistent Systems,Economics,Positive,0.375,0.06,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
448,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-12-july-2024/article68394124.ece,Persistent Systems,Economics,Positive,0.55,0.146,0,"Share Market Highlights July 12, 2024: Record highs for Sensex,"
449,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,Economics,Negative,0.375,0.087,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
450,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-march-2024/article67968817.ece,Persistent Systems,Economics,Positive,0.4,0.107,0,"Share Market Highlights 20 March 2024: Sensex, Nifty rebound led"
451,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-24th-february-2025/article69254304.ece,Persistent Systems,Economics,Positive,0.4,0.105,0,Share Market Highlights 24th February 2025: Markets bleed: Sensex tanks
452,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-27-march-2024/article67994226.ece,Persistent Systems,Economics,Positive,0.6,0.085,0,"Share Market Highlights 27 March 2024: Sensex gains 526 pts,"
453,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-31-july-2024/article68464837.ece,Persistent Systems,Economics,Positive,0.55,0.095,0,"Share Market Highlights 31 July, 2024: Sensex closes at 81,741"
454,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/indian-it-stocks-live-tcs-infosys-wipro-tech-mahindra-hcltech-cts-share-price-live-updates/article69411332.ece,Persistent Systems,Economics,Negative,0.55,0.096,0,"IT Stocks Updates: IT majors Wipro, Tech Mahindra, HCL, TCS,"
455,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/it-stocks-rally-144-on-us-rate-cut-expectations-mphasis-leads-gainers/article69999182.ece,Persistent Systems,Economics,Negative,0.375,0.14,0,IT stocks rally 1.44% on US rate cut expectations; Mphasis
456,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/q1-results-2025-infosys-tata-consumer-products-dr-reddy-bajaj-housing-finance-force-motors-aditya-birla-dixon-paytm-zee-q1-result-live-updates-23-july-2025/article69845215.ece,Persistent Systems,Economics,Positive,0.375,0.049,0,Q1 Results Highlights 23 July 2025: Force Motors posts 53%
457,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,Economics,Negative,0.475,0.117,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
458,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,Economics,Negative,0.475,0.117,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
459,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/big-story/icici-prudential-multi-asset-canara-robeco-large-cap-sbi-balanced-advantage-nippon-india-small-cap-motilal-oswal-midcap-five-funds-to-consider-this-diwali-for-long-term-investing/article70172655.ece,Persistent Systems,Economics,Positive,0.375,0.191,0,"ICICI Prudential Multi-Asset, Canara Robeco Large Cap, SBI Balanced Advantage,"
460,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,Economics,Positive,0.375,0.145,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
461,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,Economics,Positive,0.375,0.145,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
462,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/personal-finance/fundamental-investing-the-premium-in-stocks-for-being-consistent/article69214438.ece,Persistent Systems,Economics,Positive,0.2,0.115,0,The Premium for Being Consistent
463,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-end-marginally-lower-ahead-of-christmas-trent-shriram-finance-gain/article70433461.ece,Persistent Systems,Energy and Electricity,Positive,0.375,0.112,0,"Sensex, Nifty end marginally lower ahead of Christmas holiday; Trent,"
464,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-6-november-2024/article68832948.ece,Persistent Systems,Energy and Electricity,Positive,0.55,0.241,0,"Stock Market Highlights November 6, 2024: Sensex gains 901 pts,"
465,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-24-december-2024/article69019051.ece,Persistent Systems,Energy and Electricity,Positive,0.55,0.15,0,"Stock Market Updates 24 December 2024: Sensex, Nifty settle marginally"
466,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.106,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
467,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.106,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
468,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Persistent Systems,Energy and Electricity,Positive,0.375,0.09,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
469,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-12-july-2024/article68394124.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.09,0,"Share Market Highlights July 12, 2024: Record highs for Sensex,"
470,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,Energy and Electricity,Positive,0.375,0.165,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
471,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-march-2024/article67968817.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.105,0,"Share Market Highlights 20 March 2024: Sensex, Nifty rebound led"
472,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-24th-february-2025/article69254304.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.156,0,Share Market Highlights 24th February 2025: Markets bleed: Sensex tanks
473,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-27-march-2024/article67994226.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.166,0,"Share Market Highlights 27 March 2024: Sensex gains 526 pts,"
474,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-31-july-2024/article68464837.ece,Persistent Systems,Energy and Electricity,Positive,0.55,0.059,0,"Share Market Highlights 31 July, 2024: Sensex closes at 81,741"
475,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/it-stocks-rally-144-on-us-rate-cut-expectations-mphasis-leads-gainers/article69999182.ece,Persistent Systems,Energy and Electricity,Positive,0.375,0.146,0,IT stocks rally 1.44% on US rate cut expectations; Mphasis
476,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/q1-results-2025-infosys-tata-consumer-products-dr-reddy-bajaj-housing-finance-force-motors-aditya-birla-dixon-paytm-zee-q1-result-live-updates-23-july-2025/article69845215.ece,Persistent Systems,Energy and Electricity,Positive,0.375,0.054,0,Q1 Results Highlights 23 July 2025: Force Motors posts 53%
477,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/suzlon-energy-share-price-updates-31-july-2024/article68467431.ece,Persistent Systems,Energy and Electricity,Positive,0.575,0.096,0,Suzlon Energy Share Price Updates 31 July 2024: Suzlon share
478,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.105,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
479,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,Energy and Electricity,Positive,0.475,0.105,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
480,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-today-11th-july-2025-sensex-nifty-50-trade-lower-on-it-drag-glenmark-pharma-hul-tcs-and-more-in-action/article69799523.ece,Persistent Systems,Energy and Electricity,Negative,0.2,0.075,0,"Top gainers & losers today 11th July 2025: Sensex, Nifty"
481,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-today-17th-july-sensex-down-160-pts-tech-mahindra-down-3-jio-financials-axis-bank-wipro-to-announce-results/article69822310.ece,Persistent Systems,Energy and Electricity,Negative,0.2,0.097,0,Top gainers & losers today 17th july: Sensex down 160
482,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/top-movers-on-nse-bse-24th-dec-2025-sensex-nifty-50-flat-ahead-of-christmas-holiday-it-stocks-slip-hindalco-shriram-finance-apollo-dr-reddys-wipro-reliance/article70432873.ece,Persistent Systems,Energy and Electricity,Positive,0.375,0.202,0,"Top movers on NSE, BSE 24th Dec 2025: Sensex, Nifty"
483,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-today-july-5/article68368099.ece,Persistent Systems,Energy and Electricity,Positive,0.4,0.085,0,Stocks that will see action today: 5 July 2024
484,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-today-october-22-2024/article68781550.ece,Persistent Systems,Energy and Electricity,Positive,0.5,0.194,0,"Stocks that will see action today: October 22, 2024"
485,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-todayjanuary-20-2024/article67757327.ece,Persistent Systems,Energy and Electricity,Positive,0.5,0.179,0,"Stocks that will see action today—January 20, 2024"
486,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-end-marginally-lower-ahead-of-christmas-trent-shriram-finance-gain/article70433461.ece,Persistent Systems,Geopolitics,Negative,0.45,0.109,0,"Sensex, Nifty end marginally lower ahead of Christmas holiday; Trent,"
487,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-6-november-2024/article68832948.ece,Persistent Systems,Geopolitics,Positive,0.45,0.141,0,"Stock Market Highlights November 6, 2024: Sensex gains 901 pts,"
488,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-24-december-2024/article69019051.ece,Persistent Systems,Geopolitics,Positive,0.375,0.065,0,"Stock Market Updates 24 December 2024: Sensex, Nifty settle marginally"
489,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Persistent Systems,Geopolitics,Positive,0.275,0.086,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
490,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,Geopolitics,Negative,0.3,0.204,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
491,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-march-2024/article67968817.ece,Persistent Systems,Geopolitics,Positive,0.3,0.12,0,"Share Market Highlights 20 March 2024: Sensex, Nifty rebound led"
492,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,Geopolitics,Positive,0.3,0.077,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
493,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tcs-q4-results-today-tcs-share-price-highlights/article69429830.ece,Persistent Systems,Geopolitics,Positive,0.3,0.077,0,"TCS Q4 Results Updates: Profit falls short, revenue at ₹64,479"
494,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,Geopolitics,Positive,0.2,0.201,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
495,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,Geopolitics,Positive,0.2,0.201,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
496,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,NVIDIA,Positive,0.3,0.089,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
497,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,NVIDIA,Positive,0.3,0.089,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
498,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,NVIDIA,Positive,0.3,0.241,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
499,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-march-2024/article67968817.ece,Persistent Systems,NVIDIA,Positive,0.4,0.081,0,"Share Market Highlights 20 March 2024: Sensex, Nifty rebound led"
500,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,NVIDIA,Positive,0.2,0.162,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
501,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/deep-dive-into-the-nifty-it-tcs-infosys-bear-market-why-the-writing-was-on-the-wall-and-investors-caught-off-foot-have-only-themselves-to-blame/article69303138.ece,Persistent Systems,NVIDIA,Positive,0.2,0.162,0,"Deep dive into the Nifty IT, TCS, Infosys bear market:"
502,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-6-november-2024/article68832948.ece,Persistent Systems,Semiconductor,Positive,0.375,0.22,0,"Stock Market Highlights November 6, 2024: Sensex gains 901 pts,"
503,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-24-december-2024/article69019051.ece,Persistent Systems,Semiconductor,Positive,0.55,0.056,0,"Stock Market Updates 24 December 2024: Sensex, Nifty settle marginally"
504,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,Semiconductor,Positive,0.3,0.089,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
505,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-on-11-july-2025/article69796758.ece,Persistent Systems,Semiconductor,Positive,0.3,0.089,0,"Stock Market Updates 11 July 2025: Sensex, Nifty settle lower"
506,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Persistent Systems,Semiconductor,Positive,0.55,0.071,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
507,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-12-july-2024/article68394124.ece,Persistent Systems,Semiconductor,Positive,0.375,0.083,0,"Share Market Highlights July 12, 2024: Record highs for Sensex,"
508,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,Semiconductor,Positive,0.3,0.085,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
509,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-24th-february-2025/article69254304.ece,Persistent Systems,Semiconductor,Negative,0.3,0.094,0,Share Market Highlights 24th February 2025: Markets bleed: Sensex tanks
510,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-19-january-2024/article67752291.ece,Persistent Systems,chips,Negative,0.3,0.124,0,Share Market Highlights 19 January 2024: Indices rebound after three-day
511,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-march-2024/article67968817.ece,Persistent Systems,chips,Positive,0.3,0.108,0,"Share Market Highlights 20 March 2024: Sensex, Nifty rebound led"
512,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-27-march-2024/article67994226.ece,Persistent Systems,chips,Positive,0.3,0.114,0,"Share Market Highlights 27 March 2024: Sensex gains 526 pts,"
